date,date_key,year,month,day,weekday
2004-10-27,20041027,2004,10,27,Wednesday
2004-10-28,20041028,2004,10,28,Thursday
2004-10-29,20041029,2004,10,29,Friday
2004-10-30,20041030,2004,10,30,Saturday
2004-10-31,20041031,2004,10,31,Sunday
2004-11-01,20041101,2004,11,1,Monday
2004-11-02,20041102,2004,11,2,Tuesday
2004-11-03,20041103,2004,11,3,Wednesday
2004-11-04,20041104,2004,11,4,Thursday
2004-11-05,20041105,2004,11,5,Friday
2004-11-06,20041106,2004,11,6,Saturday
2004-11-07,20041107,2004,11,7,Sunday
2004-11-08,20041108,2004,11,8,Monday
2004-11-09,20041109,2004,11,9,Tuesday
2004-11-10,20041110,2004,11,10,Wednesday
2004-11-11,20041111,2004,11,11,Thursday
2004-11-12,20041112,2004,11,12,Friday
2004-11-13,20041113,2004,11,13,Saturday
2004-11-14,20041114,2004,11,14,Sunday
2004-11-15,20041115,2004,11,15,Monday
2004-11-16,20041116,2004,11,16,Tuesday
2004-11-17,20041117,2004,11,17,Wednesday
2004-11-18,20041118,2004,11,18,Thursday
2004-11-19,20041119,2004,11,19,Friday
2004-11-20,20041120,2004,11,20,Saturday
2004-11-21,20041121,2004,11,21,Sunday
2004-11-22,20041122,2004,11,22,Monday
2004-11-23,20041123,2004,11,23,Tuesday
2004-11-24,20041124,2004,11,24,Wednesday
2004-11-25,20041125,2004,11,25,Thursday
2004-11-26,20041126,2004,11,26,Friday
2004-11-27,20041127,2004,11,27,Saturday
2004-11-28,20041128,2004,11,28,Sunday
2004-11-29,20041129,2004,11,29,Monday
2004-11-30,20041130,2004,11,30,Tuesday
2004-12-01,20041201,2004,12,1,Wednesday
2004-12-02,20041202,2004,12,2,Thursday
2004-12-03,20041203,2004,12,3,Friday
2004-12-04,20041204,2004,12,4,Saturday
2004-12-05,20041205,2004,12,5,Sunday
2004-12-06,20041206,2004,12,6,Monday
2004-12-07,20041207,2004,12,7,Tuesday
2004-12-08,20041208,2004,12,8,Wednesday
2004-12-09,20041209,2004,12,9,Thursday
2004-12-10,20041210,2004,12,10,Friday
2004-12-11,20041211,2004,12,11,Saturday
2004-12-12,20041212,2004,12,12,Sunday
2004-12-13,20041213,2004,12,13,Monday
2004-12-14,20041214,2004,12,14,Tuesday
2004-12-15,20041215,2004,12,15,Wednesday
2004-12-16,20041216,2004,12,16,Thursday
2004-12-17,20041217,2004,12,17,Friday
2004-12-18,20041218,2004,12,18,Saturday
2004-12-19,20041219,2004,12,19,Sunday
2004-12-20,20041220,2004,12,20,Monday
2004-12-21,20041221,2004,12,21,Tuesday
2004-12-22,20041222,2004,12,22,Wednesday
2004-12-23,20041223,2004,12,23,Thursday
2004-12-24,20041224,2004,12,24,Friday
2004-12-25,20041225,2004,12,25,Saturday
2004-12-26,20041226,2004,12,26,Sunday
2004-12-27,20041227,2004,12,27,Monday
2004-12-28,20041228,2004,12,28,Tuesday
2004-12-29,20041229,2004,12,29,Wednesday
2004-12-30,20041230,2004,12,30,Thursday
2004-12-31,20041231,2004,12,31,Friday
2005-01-01,20050101,2005,1,1,Saturday
2005-01-02,20050102,2005,1,2,Sunday
2005-01-03,20050103,2005,1,3,Monday
2005-01-04,20050104,2005,1,4,Tuesday
2005-01-05,20050105,2005,1,5,Wednesday
2005-01-06,20050106,2005,1,6,Thursday
2005-01-07,20050107,2005,1,7,Friday
2005-01-08,20050108,2005,1,8,Saturday
2005-01-09,20050109,2005,1,9,Sunday
2005-01-10,20050110,2005,1,10,Monday
2005-01-11,20050111,2005,1,11,Tuesday
2005-01-12,20050112,2005,1,12,Wednesday
2005-01-13,20050113,2005,1,13,Thursday
2005-01-14,20050114,2005,1,14,Friday
2005-01-15,20050115,2005,1,15,Saturday
2005-01-16,20050116,2005,1,16,Sunday
2005-01-17,20050117,2005,1,17,Monday
2005-01-18,20050118,2005,1,18,Tuesday
2005-01-19,20050119,2005,1,19,Wednesday
2005-01-20,20050120,2005,1,20,Thursday
2005-01-21,20050121,2005,1,21,Friday
2005-01-22,20050122,2005,1,22,Saturday
2005-01-23,20050123,2005,1,23,Sunday
2005-01-24,20050124,2005,1,24,Monday
2005-01-25,20050125,2005,1,25,Tuesday
2005-01-26,20050126,2005,1,26,Wednesday
2005-01-27,20050127,2005,1,27,Thursday
2005-01-28,20050128,2005,1,28,Friday
2005-01-29,20050129,2005,1,29,Saturday
2005-01-30,20050130,2005,1,30,Sunday
2005-01-31,20050131,2005,1,31,Monday
2005-02-01,20050201,2005,2,1,Tuesday
2005-02-02,20050202,2005,2,2,Wednesday
2005-02-03,20050203,2005,2,3,Thursday
2005-02-04,20050204,2005,2,4,Friday
2005-02-05,20050205,2005,2,5,Saturday
2005-02-06,20050206,2005,2,6,Sunday
2005-02-07,20050207,2005,2,7,Monday
2005-02-08,20050208,2005,2,8,Tuesday
2005-02-09,20050209,2005,2,9,Wednesday
2005-02-10,20050210,2005,2,10,Thursday
2005-02-11,20050211,2005,2,11,Friday
2005-02-12,20050212,2005,2,12,Saturday
2005-02-13,20050213,2005,2,13,Sunday
2005-02-14,20050214,2005,2,14,Monday
2005-02-15,20050215,2005,2,15,Tuesday
2005-02-16,20050216,2005,2,16,Wednesday
2005-02-17,20050217,2005,2,17,Thursday
2005-02-18,20050218,2005,2,18,Friday
2005-02-19,20050219,2005,2,19,Saturday
2005-02-20,20050220,2005,2,20,Sunday
2005-02-21,20050221,2005,2,21,Monday
2005-02-22,20050222,2005,2,22,Tuesday
2005-02-23,20050223,2005,2,23,Wednesday
2005-02-24,20050224,2005,2,24,Thursday
2005-02-25,20050225,2005,2,25,Friday
2005-02-26,20050226,2005,2,26,Saturday
2005-02-27,20050227,2005,2,27,Sunday
2005-02-28,20050228,2005,2,28,Monday
2005-03-01,20050301,2005,3,1,Tuesday
2005-03-02,20050302,2005,3,2,Wednesday
2005-03-03,20050303,2005,3,3,Thursday
2005-03-04,20050304,2005,3,4,Friday
2005-03-05,20050305,2005,3,5,Saturday
2005-03-06,20050306,2005,3,6,Sunday
2005-03-07,20050307,2005,3,7,Monday
2005-03-08,20050308,2005,3,8,Tuesday
2005-03-09,20050309,2005,3,9,Wednesday
2005-03-10,20050310,2005,3,10,Thursday
2005-03-11,20050311,2005,3,11,Friday
2005-03-12,20050312,2005,3,12,Saturday
2005-03-13,20050313,2005,3,13,Sunday
2005-03-14,20050314,2005,3,14,Monday
2005-03-15,20050315,2005,3,15,Tuesday
2005-03-16,20050316,2005,3,16,Wednesday
2005-03-17,20050317,2005,3,17,Thursday
2005-03-18,20050318,2005,3,18,Friday
2005-03-19,20050319,2005,3,19,Saturday
2005-03-20,20050320,2005,3,20,Sunday
2005-03-21,20050321,2005,3,21,Monday
2005-03-22,20050322,2005,3,22,Tuesday
2005-03-23,20050323,2005,3,23,Wednesday
2005-03-24,20050324,2005,3,24,Thursday
2005-03-25,20050325,2005,3,25,Friday
2005-03-26,20050326,2005,3,26,Saturday
2005-03-27,20050327,2005,3,27,Sunday
2005-03-28,20050328,2005,3,28,Monday
2005-03-29,20050329,2005,3,29,Tuesday
2005-03-30,20050330,2005,3,30,Wednesday
2005-03-31,20050331,2005,3,31,Thursday
2005-04-01,20050401,2005,4,1,Friday
2005-04-02,20050402,2005,4,2,Saturday
2005-04-03,20050403,2005,4,3,Sunday
2005-04-04,20050404,2005,4,4,Monday
2005-04-05,20050405,2005,4,5,Tuesday
2005-04-06,20050406,2005,4,6,Wednesday
2005-04-07,20050407,2005,4,7,Thursday
2005-04-08,20050408,2005,4,8,Friday
2005-04-09,20050409,2005,4,9,Saturday
2005-04-10,20050410,2005,4,10,Sunday
2005-04-11,20050411,2005,4,11,Monday
2005-04-12,20050412,2005,4,12,Tuesday
2005-04-13,20050413,2005,4,13,Wednesday
2005-04-14,20050414,2005,4,14,Thursday
2005-04-15,20050415,2005,4,15,Friday
2005-04-16,20050416,2005,4,16,Saturday
2005-04-17,20050417,2005,4,17,Sunday
2005-04-18,20050418,2005,4,18,Monday
2005-04-19,20050419,2005,4,19,Tuesday
2005-04-20,20050420,2005,4,20,Wednesday
2005-04-21,20050421,2005,4,21,Thursday
2005-04-22,20050422,2005,4,22,Friday
2005-04-23,20050423,2005,4,23,Saturday
2005-04-24,20050424,2005,4,24,Sunday
2005-04-25,20050425,2005,4,25,Monday
2005-04-26,20050426,2005,4,26,Tuesday
2005-04-27,20050427,2005,4,27,Wednesday
2005-04-28,20050428,2005,4,28,Thursday
2005-04-29,20050429,2005,4,29,Friday
2005-04-30,20050430,2005,4,30,Saturday
2005-05-01,20050501,2005,5,1,Sunday
2005-05-02,20050502,2005,5,2,Monday
2005-05-03,20050503,2005,5,3,Tuesday
2005-05-04,20050504,2005,5,4,Wednesday
2005-05-05,20050505,2005,5,5,Thursday
2005-05-06,20050506,2005,5,6,Friday
2005-05-07,20050507,2005,5,7,Saturday
2005-05-08,20050508,2005,5,8,Sunday
2005-05-09,20050509,2005,5,9,Monday
2005-05-10,20050510,2005,5,10,Tuesday
2005-05-11,20050511,2005,5,11,Wednesday
2005-05-12,20050512,2005,5,12,Thursday
2005-05-13,20050513,2005,5,13,Friday
2005-05-14,20050514,2005,5,14,Saturday
2005-05-15,20050515,2005,5,15,Sunday
2005-05-16,20050516,2005,5,16,Monday
2005-05-17,20050517,2005,5,17,Tuesday
2005-05-18,20050518,2005,5,18,Wednesday
2005-05-19,20050519,2005,5,19,Thursday
2005-05-20,20050520,2005,5,20,Friday
2005-05-21,20050521,2005,5,21,Saturday
2005-05-22,20050522,2005,5,22,Sunday
2005-05-23,20050523,2005,5,23,Monday
2005-05-24,20050524,2005,5,24,Tuesday
2005-05-25,20050525,2005,5,25,Wednesday
2005-05-26,20050526,2005,5,26,Thursday
2005-05-27,20050527,2005,5,27,Friday
2005-05-28,20050528,2005,5,28,Saturday
2005-05-29,20050529,2005,5,29,Sunday
2005-05-30,20050530,2005,5,30,Monday
2005-05-31,20050531,2005,5,31,Tuesday
2005-06-01,20050601,2005,6,1,Wednesday
2005-06-02,20050602,2005,6,2,Thursday
2005-06-03,20050603,2005,6,3,Friday
2005-06-04,20050604,2005,6,4,Saturday
2005-06-05,20050605,2005,6,5,Sunday
2005-06-06,20050606,2005,6,6,Monday
2005-06-07,20050607,2005,6,7,Tuesday
2005-06-08,20050608,2005,6,8,Wednesday
2005-06-09,20050609,2005,6,9,Thursday
2005-06-10,20050610,2005,6,10,Friday
2005-06-11,20050611,2005,6,11,Saturday
2005-06-12,20050612,2005,6,12,Sunday
2005-06-13,20050613,2005,6,13,Monday
2005-06-14,20050614,2005,6,14,Tuesday
2005-06-15,20050615,2005,6,15,Wednesday
2005-06-16,20050616,2005,6,16,Thursday
2005-06-17,20050617,2005,6,17,Friday
2005-06-18,20050618,2005,6,18,Saturday
2005-06-19,20050619,2005,6,19,Sunday
2005-06-20,20050620,2005,6,20,Monday
2005-06-21,20050621,2005,6,21,Tuesday
2005-06-22,20050622,2005,6,22,Wednesday
2005-06-23,20050623,2005,6,23,Thursday
2005-06-24,20050624,2005,6,24,Friday
2005-06-25,20050625,2005,6,25,Saturday
2005-06-26,20050626,2005,6,26,Sunday
2005-06-27,20050627,2005,6,27,Monday
2005-06-28,20050628,2005,6,28,Tuesday
2005-06-29,20050629,2005,6,29,Wednesday
2005-06-30,20050630,2005,6,30,Thursday
2005-07-01,20050701,2005,7,1,Friday
2005-07-02,20050702,2005,7,2,Saturday
2005-07-03,20050703,2005,7,3,Sunday
2005-07-04,20050704,2005,7,4,Monday
2005-07-05,20050705,2005,7,5,Tuesday
2005-07-06,20050706,2005,7,6,Wednesday
2005-07-07,20050707,2005,7,7,Thursday
2005-07-08,20050708,2005,7,8,Friday
2005-07-09,20050709,2005,7,9,Saturday
2005-07-10,20050710,2005,7,10,Sunday
2005-07-11,20050711,2005,7,11,Monday
2005-07-12,20050712,2005,7,12,Tuesday
2005-07-13,20050713,2005,7,13,Wednesday
2005-07-14,20050714,2005,7,14,Thursday
2005-07-15,20050715,2005,7,15,Friday
2005-07-16,20050716,2005,7,16,Saturday
2005-07-17,20050717,2005,7,17,Sunday
2005-07-18,20050718,2005,7,18,Monday
2005-07-19,20050719,2005,7,19,Tuesday
2005-07-20,20050720,2005,7,20,Wednesday
2005-07-21,20050721,2005,7,21,Thursday
2005-07-22,20050722,2005,7,22,Friday
2005-07-23,20050723,2005,7,23,Saturday
2005-07-24,20050724,2005,7,24,Sunday
2005-07-25,20050725,2005,7,25,Monday
2005-07-26,20050726,2005,7,26,Tuesday
2005-07-27,20050727,2005,7,27,Wednesday
2005-07-28,20050728,2005,7,28,Thursday
2005-07-29,20050729,2005,7,29,Friday
2005-07-30,20050730,2005,7,30,Saturday
2005-07-31,20050731,2005,7,31,Sunday
2005-08-01,20050801,2005,8,1,Monday
2005-08-02,20050802,2005,8,2,Tuesday
2005-08-03,20050803,2005,8,3,Wednesday
2005-08-04,20050804,2005,8,4,Thursday
2005-08-05,20050805,2005,8,5,Friday
2005-08-06,20050806,2005,8,6,Saturday
2005-08-07,20050807,2005,8,7,Sunday
2005-08-08,20050808,2005,8,8,Monday
2005-08-09,20050809,2005,8,9,Tuesday
2005-08-10,20050810,2005,8,10,Wednesday
2005-08-11,20050811,2005,8,11,Thursday
2005-08-12,20050812,2005,8,12,Friday
2005-08-13,20050813,2005,8,13,Saturday
2005-08-14,20050814,2005,8,14,Sunday
2005-08-15,20050815,2005,8,15,Monday
2005-08-16,20050816,2005,8,16,Tuesday
2005-08-17,20050817,2005,8,17,Wednesday
2005-08-18,20050818,2005,8,18,Thursday
2005-08-19,20050819,2005,8,19,Friday
2005-08-20,20050820,2005,8,20,Saturday
2005-08-21,20050821,2005,8,21,Sunday
2005-08-22,20050822,2005,8,22,Monday
2005-08-23,20050823,2005,8,23,Tuesday
2005-08-24,20050824,2005,8,24,Wednesday
2005-08-25,20050825,2005,8,25,Thursday
2005-08-26,20050826,2005,8,26,Friday
2005-08-27,20050827,2005,8,27,Saturday
2005-08-28,20050828,2005,8,28,Sunday
2005-08-29,20050829,2005,8,29,Monday
2005-08-30,20050830,2005,8,30,Tuesday
2005-08-31,20050831,2005,8,31,Wednesday
2005-09-01,20050901,2005,9,1,Thursday
2005-09-02,20050902,2005,9,2,Friday
2005-09-03,20050903,2005,9,3,Saturday
2005-09-04,20050904,2005,9,4,Sunday
2005-09-05,20050905,2005,9,5,Monday
2005-09-06,20050906,2005,9,6,Tuesday
2005-09-07,20050907,2005,9,7,Wednesday
2005-09-08,20050908,2005,9,8,Thursday
2005-09-09,20050909,2005,9,9,Friday
2005-09-10,20050910,2005,9,10,Saturday
2005-09-11,20050911,2005,9,11,Sunday
2005-09-12,20050912,2005,9,12,Monday
2005-09-13,20050913,2005,9,13,Tuesday
2005-09-14,20050914,2005,9,14,Wednesday
2005-09-15,20050915,2005,9,15,Thursday
2005-09-16,20050916,2005,9,16,Friday
2005-09-17,20050917,2005,9,17,Saturday
2005-09-18,20050918,2005,9,18,Sunday
2005-09-19,20050919,2005,9,19,Monday
2005-09-20,20050920,2005,9,20,Tuesday
2005-09-21,20050921,2005,9,21,Wednesday
2005-09-22,20050922,2005,9,22,Thursday
2005-09-23,20050923,2005,9,23,Friday
2005-09-24,20050924,2005,9,24,Saturday
2005-09-25,20050925,2005,9,25,Sunday
2005-09-26,20050926,2005,9,26,Monday
2005-09-27,20050927,2005,9,27,Tuesday
2005-09-28,20050928,2005,9,28,Wednesday
2005-09-29,20050929,2005,9,29,Thursday
2005-09-30,20050930,2005,9,30,Friday
2005-10-01,20051001,2005,10,1,Saturday
2005-10-02,20051002,2005,10,2,Sunday
2005-10-03,20051003,2005,10,3,Monday
2005-10-04,20051004,2005,10,4,Tuesday
2005-10-05,20051005,2005,10,5,Wednesday
2005-10-06,20051006,2005,10,6,Thursday
2005-10-07,20051007,2005,10,7,Friday
2005-10-08,20051008,2005,10,8,Saturday
2005-10-09,20051009,2005,10,9,Sunday
2005-10-10,20051010,2005,10,10,Monday
2005-10-11,20051011,2005,10,11,Tuesday
2005-10-12,20051012,2005,10,12,Wednesday
2005-10-13,20051013,2005,10,13,Thursday
2005-10-14,20051014,2005,10,14,Friday
2005-10-15,20051015,2005,10,15,Saturday
2005-10-16,20051016,2005,10,16,Sunday
2005-10-17,20051017,2005,10,17,Monday
2005-10-18,20051018,2005,10,18,Tuesday
2005-10-19,20051019,2005,10,19,Wednesday
2005-10-20,20051020,2005,10,20,Thursday
2005-10-21,20051021,2005,10,21,Friday
2005-10-22,20051022,2005,10,22,Saturday
2005-10-23,20051023,2005,10,23,Sunday
2005-10-24,20051024,2005,10,24,Monday
2005-10-25,20051025,2005,10,25,Tuesday
2005-10-26,20051026,2005,10,26,Wednesday
2005-10-27,20051027,2005,10,27,Thursday
2005-10-28,20051028,2005,10,28,Friday
2005-10-29,20051029,2005,10,29,Saturday
2005-10-30,20051030,2005,10,30,Sunday
2005-10-31,20051031,2005,10,31,Monday
2005-11-01,20051101,2005,11,1,Tuesday
2005-11-02,20051102,2005,11,2,Wednesday
2005-11-03,20051103,2005,11,3,Thursday
2005-11-04,20051104,2005,11,4,Friday
2005-11-05,20051105,2005,11,5,Saturday
2005-11-06,20051106,2005,11,6,Sunday
2005-11-07,20051107,2005,11,7,Monday
2005-11-08,20051108,2005,11,8,Tuesday
2005-11-09,20051109,2005,11,9,Wednesday
2005-11-10,20051110,2005,11,10,Thursday
2005-11-11,20051111,2005,11,11,Friday
2005-11-12,20051112,2005,11,12,Saturday
2005-11-13,20051113,2005,11,13,Sunday
2005-11-14,20051114,2005,11,14,Monday
2005-11-15,20051115,2005,11,15,Tuesday
2005-11-16,20051116,2005,11,16,Wednesday
2005-11-17,20051117,2005,11,17,Thursday
2005-11-18,20051118,2005,11,18,Friday
2005-11-19,20051119,2005,11,19,Saturday
2005-11-20,20051120,2005,11,20,Sunday
2005-11-21,20051121,2005,11,21,Monday
2005-11-22,20051122,2005,11,22,Tuesday
2005-11-23,20051123,2005,11,23,Wednesday
2005-11-24,20051124,2005,11,24,Thursday
2005-11-25,20051125,2005,11,25,Friday
2005-11-26,20051126,2005,11,26,Saturday
2005-11-27,20051127,2005,11,27,Sunday
2005-11-28,20051128,2005,11,28,Monday
2005-11-29,20051129,2005,11,29,Tuesday
2005-11-30,20051130,2005,11,30,Wednesday
2005-12-01,20051201,2005,12,1,Thursday
2005-12-02,20051202,2005,12,2,Friday
2005-12-03,20051203,2005,12,3,Saturday
2005-12-04,20051204,2005,12,4,Sunday
2005-12-05,20051205,2005,12,5,Monday
2005-12-06,20051206,2005,12,6,Tuesday
2005-12-07,20051207,2005,12,7,Wednesday
2005-12-08,20051208,2005,12,8,Thursday
2005-12-09,20051209,2005,12,9,Friday
2005-12-10,20051210,2005,12,10,Saturday
2005-12-11,20051211,2005,12,11,Sunday
2005-12-12,20051212,2005,12,12,Monday
2005-12-13,20051213,2005,12,13,Tuesday
2005-12-14,20051214,2005,12,14,Wednesday
2005-12-15,20051215,2005,12,15,Thursday
2005-12-16,20051216,2005,12,16,Friday
2005-12-17,20051217,2005,12,17,Saturday
2005-12-18,20051218,2005,12,18,Sunday
2005-12-19,20051219,2005,12,19,Monday
2005-12-20,20051220,2005,12,20,Tuesday
2005-12-21,20051221,2005,12,21,Wednesday
2005-12-22,20051222,2005,12,22,Thursday
2005-12-23,20051223,2005,12,23,Friday
2005-12-24,20051224,2005,12,24,Saturday
2005-12-25,20051225,2005,12,25,Sunday
2005-12-26,20051226,2005,12,26,Monday
2005-12-27,20051227,2005,12,27,Tuesday
2005-12-28,20051228,2005,12,28,Wednesday
2005-12-29,20051229,2005,12,29,Thursday
2005-12-30,20051230,2005,12,30,Friday
2005-12-31,20051231,2005,12,31,Saturday
2006-01-01,20060101,2006,1,1,Sunday
2006-01-02,20060102,2006,1,2,Monday
2006-01-03,20060103,2006,1,3,Tuesday
2006-01-04,20060104,2006,1,4,Wednesday
2006-01-05,20060105,2006,1,5,Thursday
2006-01-06,20060106,2006,1,6,Friday
2006-01-07,20060107,2006,1,7,Saturday
2006-01-08,20060108,2006,1,8,Sunday
2006-01-09,20060109,2006,1,9,Monday
2006-01-10,20060110,2006,1,10,Tuesday
2006-01-11,20060111,2006,1,11,Wednesday
2006-01-12,20060112,2006,1,12,Thursday
2006-01-13,20060113,2006,1,13,Friday
2006-01-14,20060114,2006,1,14,Saturday
2006-01-15,20060115,2006,1,15,Sunday
2006-01-16,20060116,2006,1,16,Monday
2006-01-17,20060117,2006,1,17,Tuesday
2006-01-18,20060118,2006,1,18,Wednesday
2006-01-19,20060119,2006,1,19,Thursday
2006-01-20,20060120,2006,1,20,Friday
2006-01-21,20060121,2006,1,21,Saturday
2006-01-22,20060122,2006,1,22,Sunday
2006-01-23,20060123,2006,1,23,Monday
2006-01-24,20060124,2006,1,24,Tuesday
2006-01-25,20060125,2006,1,25,Wednesday
2006-01-26,20060126,2006,1,26,Thursday
2006-01-27,20060127,2006,1,27,Friday
2006-01-28,20060128,2006,1,28,Saturday
2006-01-29,20060129,2006,1,29,Sunday
2006-01-30,20060130,2006,1,30,Monday
2006-01-31,20060131,2006,1,31,Tuesday
2006-02-01,20060201,2006,2,1,Wednesday
2006-02-02,20060202,2006,2,2,Thursday
2006-02-03,20060203,2006,2,3,Friday
2006-02-04,20060204,2006,2,4,Saturday
2006-02-05,20060205,2006,2,5,Sunday
2006-02-06,20060206,2006,2,6,Monday
2006-02-07,20060207,2006,2,7,Tuesday
2006-02-08,20060208,2006,2,8,Wednesday
2006-02-09,20060209,2006,2,9,Thursday
2006-02-10,20060210,2006,2,10,Friday
2006-02-11,20060211,2006,2,11,Saturday
2006-02-12,20060212,2006,2,12,Sunday
2006-02-13,20060213,2006,2,13,Monday
2006-02-14,20060214,2006,2,14,Tuesday
2006-02-15,20060215,2006,2,15,Wednesday
2006-02-16,20060216,2006,2,16,Thursday
2006-02-17,20060217,2006,2,17,Friday
2006-02-18,20060218,2006,2,18,Saturday
2006-02-19,20060219,2006,2,19,Sunday
2006-02-20,20060220,2006,2,20,Monday
2006-02-21,20060221,2006,2,21,Tuesday
2006-02-22,20060222,2006,2,22,Wednesday
2006-02-23,20060223,2006,2,23,Thursday
2006-02-24,20060224,2006,2,24,Friday
2006-02-25,20060225,2006,2,25,Saturday
2006-02-26,20060226,2006,2,26,Sunday
2006-02-27,20060227,2006,2,27,Monday
2006-02-28,20060228,2006,2,28,Tuesday
2006-03-01,20060301,2006,3,1,Wednesday
2006-03-02,20060302,2006,3,2,Thursday
2006-03-03,20060303,2006,3,3,Friday
2006-03-04,20060304,2006,3,4,Saturday
2006-03-05,20060305,2006,3,5,Sunday
2006-03-06,20060306,2006,3,6,Monday
2006-03-07,20060307,2006,3,7,Tuesday
2006-03-08,20060308,2006,3,8,Wednesday
2006-03-09,20060309,2006,3,9,Thursday
2006-03-10,20060310,2006,3,10,Friday
2006-03-11,20060311,2006,3,11,Saturday
2006-03-12,20060312,2006,3,12,Sunday
2006-03-13,20060313,2006,3,13,Monday
2006-03-14,20060314,2006,3,14,Tuesday
2006-03-15,20060315,2006,3,15,Wednesday
2006-03-16,20060316,2006,3,16,Thursday
2006-03-17,20060317,2006,3,17,Friday
2006-03-18,20060318,2006,3,18,Saturday
2006-03-19,20060319,2006,3,19,Sunday
2006-03-20,20060320,2006,3,20,Monday
2006-03-21,20060321,2006,3,21,Tuesday
2006-03-22,20060322,2006,3,22,Wednesday
2006-03-23,20060323,2006,3,23,Thursday
2006-03-24,20060324,2006,3,24,Friday
2006-03-25,20060325,2006,3,25,Saturday
2006-03-26,20060326,2006,3,26,Sunday
2006-03-27,20060327,2006,3,27,Monday
2006-03-28,20060328,2006,3,28,Tuesday
2006-03-29,20060329,2006,3,29,Wednesday
2006-03-30,20060330,2006,3,30,Thursday
2006-03-31,20060331,2006,3,31,Friday
2006-04-01,20060401,2006,4,1,Saturday
2006-04-02,20060402,2006,4,2,Sunday
2006-04-03,20060403,2006,4,3,Monday
2006-04-04,20060404,2006,4,4,Tuesday
2006-04-05,20060405,2006,4,5,Wednesday
2006-04-06,20060406,2006,4,6,Thursday
2006-04-07,20060407,2006,4,7,Friday
2006-04-08,20060408,2006,4,8,Saturday
2006-04-09,20060409,2006,4,9,Sunday
2006-04-10,20060410,2006,4,10,Monday
2006-04-11,20060411,2006,4,11,Tuesday
2006-04-12,20060412,2006,4,12,Wednesday
2006-04-13,20060413,2006,4,13,Thursday
2006-04-14,20060414,2006,4,14,Friday
2006-04-15,20060415,2006,4,15,Saturday
2006-04-16,20060416,2006,4,16,Sunday
2006-04-17,20060417,2006,4,17,Monday
2006-04-18,20060418,2006,4,18,Tuesday
2006-04-19,20060419,2006,4,19,Wednesday
2006-04-20,20060420,2006,4,20,Thursday
2006-04-21,20060421,2006,4,21,Friday
2006-04-22,20060422,2006,4,22,Saturday
2006-04-23,20060423,2006,4,23,Sunday
2006-04-24,20060424,2006,4,24,Monday
2006-04-25,20060425,2006,4,25,Tuesday
2006-04-26,20060426,2006,4,26,Wednesday
2006-04-27,20060427,2006,4,27,Thursday
2006-04-28,20060428,2006,4,28,Friday
2006-04-29,20060429,2006,4,29,Saturday
2006-04-30,20060430,2006,4,30,Sunday
2006-05-01,20060501,2006,5,1,Monday
2006-05-02,20060502,2006,5,2,Tuesday
2006-05-03,20060503,2006,5,3,Wednesday
2006-05-04,20060504,2006,5,4,Thursday
2006-05-05,20060505,2006,5,5,Friday
2006-05-06,20060506,2006,5,6,Saturday
2006-05-07,20060507,2006,5,7,Sunday
2006-05-08,20060508,2006,5,8,Monday
2006-05-09,20060509,2006,5,9,Tuesday
2006-05-10,20060510,2006,5,10,Wednesday
2006-05-11,20060511,2006,5,11,Thursday
2006-05-12,20060512,2006,5,12,Friday
2006-05-13,20060513,2006,5,13,Saturday
2006-05-14,20060514,2006,5,14,Sunday
2006-05-15,20060515,2006,5,15,Monday
2006-05-16,20060516,2006,5,16,Tuesday
2006-05-17,20060517,2006,5,17,Wednesday
2006-05-18,20060518,2006,5,18,Thursday
2006-05-19,20060519,2006,5,19,Friday
2006-05-20,20060520,2006,5,20,Saturday
2006-05-21,20060521,2006,5,21,Sunday
2006-05-22,20060522,2006,5,22,Monday
2006-05-23,20060523,2006,5,23,Tuesday
2006-05-24,20060524,2006,5,24,Wednesday
2006-05-25,20060525,2006,5,25,Thursday
2006-05-26,20060526,2006,5,26,Friday
2006-05-27,20060527,2006,5,27,Saturday
2006-05-28,20060528,2006,5,28,Sunday
2006-05-29,20060529,2006,5,29,Monday
2006-05-30,20060530,2006,5,30,Tuesday
2006-05-31,20060531,2006,5,31,Wednesday
2006-06-01,20060601,2006,6,1,Thursday
2006-06-02,20060602,2006,6,2,Friday
2006-06-03,20060603,2006,6,3,Saturday
2006-06-04,20060604,2006,6,4,Sunday
2006-06-05,20060605,2006,6,5,Monday
2006-06-06,20060606,2006,6,6,Tuesday
2006-06-07,20060607,2006,6,7,Wednesday
2006-06-08,20060608,2006,6,8,Thursday
2006-06-09,20060609,2006,6,9,Friday
2006-06-10,20060610,2006,6,10,Saturday
2006-06-11,20060611,2006,6,11,Sunday
2006-06-12,20060612,2006,6,12,Monday
2006-06-13,20060613,2006,6,13,Tuesday
2006-06-14,20060614,2006,6,14,Wednesday
2006-06-15,20060615,2006,6,15,Thursday
2006-06-16,20060616,2006,6,16,Friday
2006-06-17,20060617,2006,6,17,Saturday
2006-06-18,20060618,2006,6,18,Sunday
2006-06-19,20060619,2006,6,19,Monday
2006-06-20,20060620,2006,6,20,Tuesday
2006-06-21,20060621,2006,6,21,Wednesday
2006-06-22,20060622,2006,6,22,Thursday
2006-06-23,20060623,2006,6,23,Friday
